,class_subclass,sic
103975,427601000,21.0
103976,427601000,36.0
103977,292060000,21.0
103978,546324000,7.0
103979,439463000,43.0
103980,585602000,7.0
103981,439821000,43.0
103982,362526000,39.0
103983,345040000,27.0
103984,345040000,43.0
103986,257474000,43.0
103987,312140000,56.0
103988,522189000,7.0
103989,315268000,43.0
103990,324246000,35.0
103992,434136000,56.0
103994,210210000,30.0
103995,210210000,31.0
103996,172721000,24.0
103997,172721000,25.0
103998,331110000,35.0
103999,331110000,43.0
104000,558048000,7.0
104001,411113000,21.0
104002,348528000,42.0
104003,348528000,43.0
104005,257445000,43.0
104006,119727000,24.0
104007,392402000,30.0
104008,392402000,38.0
104010,422223000,29.0
104011,134044000,36.0
104012,134044000,55.0
104013,340993000,43.0
104015,267064140,30.0
104016,267064140,46.0
104017,379171000,43.0
104018,172559000,24.0
104019,172559000,25.0
104021,429243000,40.0
104022,396540000,55.0
104024,264037260,16.0
104026,356354000,55.0
104027,220620000,16.0
104028,220620000,21.0
104030,548354100,7.0
104031,446089000,56.0
104033,417396000,30.0
104034,280002000,46.0
104035,280002000,52.0
104036,204203000,29.0
104037,318163000,36.0
104040,516014000,13.0
104041,249060000,26.0
104042,249060000,29.0
104043,412043000,29.0
104045,254280000,25.0
104046,438657000,43.0
104047,408010000,26.0
104048,408010000,55.0
104049,414795700,24.0
104050,414795700,25.0
104051,318551000,36.0
104052,174128200,39.0
104053,166156000,25.0
104056,333121000,35.0
104057,333121000,43.0
104058,434285000,43.0
104059,434285000,56.0
104060,384499000,16.0
104061,384499000,30.0
104062,384499000,46.0
104063,204408000,55.0
104064,264126000,16.0
104065,264126000,17.0
104066,607135000,40.0
104067,607135000,55.0
104068,312349000,56.0
104069,229162700,56.0
104070,248469000,21.0
104071,361837000,43.0
104073,455211000,42.0
104075,162225000,56.0
104077,348425300,42.0
104078,348425300,43.0
104079,340693120,43.0
104080,347052000,27.0
104081,330082000,42.0
104082,330082000,43.0
104083,297059000,56.0
104084,376215000,29.0
104085,376215000,55.0
104087,204274000,29.0
104089,312009540,56.0
104090,564097000,7.0
104091,144034500,25.0
104092,310154350,36.0
104093,222402120,24.0
104094,222402120,25.0
104095,222402120,30.0
104096,222402120,31.0
104097,119442000,23.0
104098,323363000,35.0
104099,442397000,2.0
104100,473367000,56.0
104101,568775000,7.0
104102,422296000,29.0
104104,160312000,56.0
104105,424009610,14.0
104107,256013000,17.0
104108,256013000,21.0
104109,256013000,56.0
104110,106679000,17.0
104111,128204130,55.0
104112,246430000,21.0
104113,218063000,35.0
104116,123339270,23.0
104117,123339270,46.0
104118,123339270,54.0
104121,340939000,43.0
104123,164008000,29.0
104125,379221100,43.0
104126,25400200R,25.0
104127,106031230,13.0
104128,182049000,21.0
104129,423333000,6.0
104131,600150000,55.0
104133,210352000,30.0
104134,210352000,31.0
104136,156299000,16.0
104137,156299000,17.0
104138,156299000,21.0
104140,123022000,23.0
104141,123022000,46.0
104142,123022000,54.0
104144,420456000,20.0
104145,111096000,21.0
104147,442202000,2.0
104148,281004000,56.0
104149,564421000,7.0
104150,337005000,55.0
104151,102490000,53.0
104153,301011300,46.0
104154,301011300,52.0
104155,248027800,21.0
104157,220086100,16.0
104158,220086100,21.0
104159,426114000,1.0
104160,359287000,43.0
104161,112283000,38.0
104163,220652000,16.0
104164,220652000,21.0
104165,215288000,16.0
104166,215288000,21.0
104170,508262000,13.0
104171,212296000,25.0
104172,383020000,16.0
104173,383020000,56.0
104174,280254000,51.0
104175,280254000,52.0
104177,324423000,35.0
104178,324107000,35.0
104179,218129000,35.0
104180,126378100,21.0
104181,126378100,38.0
104182,360123050,43.0
104183,348728000,42.0
104184,315076000,43.0
104185,432144000,30.0
104186,432144000,55.0
104187,218061000,35.0
104189,438043000,43.0
104190,131333000,56.0
104191,106636000,17.0
104194,135146000,56.0
104195,396486000,55.0
104196,405245000,25.0
104197,337298000,55.0
104198,204262000,29.0
104199,327160000,43.0
104200,137410000,21.0
104201,177225000,27.0
104202,148616000,19.0
104203,375236000,43.0
104204,318730000,36.0
104205,267134000,30.0
104206,185025000,30.0
104207,451267000,26.0
104208,104075000,32.0
104210,254097000,21.0
104211,554213000,7.0
104212,205564000,20.0
104213,426468000,1.0
104214,181289000,2.0
104215,181289000,17.0
104216,399180000,55.0
104217,361159000,35.0
104218,361159000,43.0
104219,521055000,16.0
104220,114228000,49.0
104221,131344000,56.0
104223,206707000,16.0
104224,206707000,21.0
104225,206707000,43.0
104226,206707000,56.0
104227,568039000,7.0
104228,423020000,6.0
104229,423020000,56.0
104230,510509000,11.0
104231,524766000,12.0
104232,524766000,16.0
104233,209163000,24.0
104234,209163000,25.0
104235,209163000,29.0
104236,209163000,30.0
104237,428145000,15.0
104238,208341000,15.0
104239,125004000,29.0
104240,363145000,35.0
104241,363145000,36.0
104242,209555000,27.0
104243,209555000,29.0
104244,209555000,30.0
104245,164071100,19.0
104246,164071100,20.0
104248,340535000,43.0
104249,429305000,13.0
104250,168039000,21.0
104251,193047000,25.0
104252,239116000,24.0
104253,239116000,25.0
104254,239116000,30.0
104255,239116000,31.0
104256,522146000,7.0
104258,119006600,24.0
104259,210321730,30.0
104260,210321730,31.0
104261,210513000,30.0
104262,210513000,31.0
104263,177244000,27.0
104264,562552000,7.0
104265,423025000,6.0
104266,423025000,56.0
104268,433228100,55.0
104269,348127000,43.0
104270,348127000,55.0
104272,222344000,24.0
104273,222344000,25.0
104274,222344000,30.0
104275,222344000,31.0
104276,373105000,36.0
104278,117024000,29.0
104279,117024000,43.0
104280,184006190,30.0
104283,454140000,46.0
104284,105409000,50.0
104285,187221000,25.0
104286,333150000,35.0
104287,333150000,43.0
104288,556173000,7.0
104289,562114000,7.0
104291,264040400,55.0
104292,414795900,24.0
104293,414795900,25.0
104294,209703000,27.0
104295,209703000,29.0
104296,209703000,30.0
104297,137247000,21.0
104298,384438000,16.0
104299,384438000,30.0
104300,384438000,46.0
104301,323212000,35.0
104303,20008300A,35.0
104304,204192350,16.0
104305,21906000R,36.0
104307,156275100,16.0
104309,106038400,13.0
104310,118249000,30.0
104311,396549000,55.0
104312,558043000,7.0
104313,106031940,13.0
104314,568928000,7.0
104315,209598000,29.0
104316,209598000,30.0
104317,104125000,21.0
104318,104125000,56.0
104320,504276000,9.0
104321,359757000,55.0
104323,280006155,46.0
104325,368290000,55.0
104327,285067000,21.0
104329,558394000,7.0
104330,285068000,21.0
104331,252088200,11.0
104332,428580000,21.0
104333,428580000,30.0
104334,1921050BB,30.0
104335,1921050BB,46.0
104336,1921050BB,54.0
104337,418261000,23.0
104338,418261000,30.0
104339,508406000,13.0
104340,162323000,29.0
104342,181244000,46.0
104343,123700000,23.0
104344,123700000,46.0
104345,123700000,54.0
104346,424273100,14.0
104348,514784000,9.0
104349,514784000,14.0
104350,560163000,7.0
104351,17411900R,39.0
104352,175002000,25.0
104353,33110700R,35.0
104354,33110700R,43.0
104355,523444000,13.0
104356,523444000,16.0
104358,439099000,43.0
104359,340003440,43.0
104360,137463000,21.0
104361,137463000,55.0
104362,192069620,30.0
104363,192069620,46.0
104364,192069620,54.0
104366,544069000,7.0
104367,100282000,30.0
104368,175014000,25.0
104371,417182000,30.0
104372,544241000,7.0
104373,544241000,14.0
104374,2461820BH,36.0
104376,417054000,30.0
104377,216064000,43.0
104379,219468100,30.0
104380,219468100,38.0
104381,198506000,24.0
104382,198506000,25.0
104383,548121000,7.0
104384,493415000,29.0
104386,162077000,56.0
104387,524604000,12.0
104388,524604000,16.0
104389,123544000,23.0
104390,123544000,32.0
104391,123544000,46.0
104392,123544000,54.0
104393,406124000,24.0
104394,406124000,25.0
104395,420473000,20.0
104396,315059000,43.0
104397,191032000,39.0
104398,585403000,7.0
104399,137505150,21.0
104400,137505150,55.0
104402,708426000,27.0
104403,411341000,21.0
104405,428459000,16.0
104406,428459000,21.0
104407,432006000,30.0
104408,432006000,55.0
104409,343807000,43.0
104410,524818000,12.0
104411,524818000,16.0
104412,204157210,7.0
104413,198822000,25.0
104414,315330000,43.0
104415,570256000,7.0
104417,123564000,23.0
104418,123564000,32.0
104419,123564000,46.0
104420,123564000,54.0
104421,423539000,6.0
104422,585815000,7.0
104424,423292000,6.0
104427,101367000,29.0
104430,524473000,12.0
104431,524473000,16.0
104432,299020000,25.0
104433,524360000,12.0
104434,524360000,16.0
104435,544204000,7.0
104436,205557000,20.0
104437,132263000,56.0
104440,111127000,24.0
104441,148705000,20.0
104442,426662000,1.0
104444,439084000,43.0
104445,417219000,30.0
104446,417219000,55.0
104447,373080000,36.0
104448,191059100,50.0
104449,525143000,8.0
104450,525143000,16.0
104452,271223000,27.0
104453,271223000,29.0
104454,271223000,55.0
104455,164036000,29.0
104457,44008800M,23.0
104458,44008800M,49.0
104459,526307200,8.0
104460,439261000,43.0
104461,351226000,55.0
104463,198407000,25.0
104464,128200170,55.0
104465,417197000,30.0
104466,360254000,43.0
104467,585854000,7.0
104468,427474000,21.0
104469,427474000,30.0
104470,568959000,7.0
104472,424685000,9.0
104473,424685000,14.0
104474,215261000,16.0
104475,215261000,21.0
104477,475294000,30.0
104478,475294000,46.0
104479,475294000,54.0
104480,102253000,53.0
104482,228249000,26.0
104483,323227000,35.0
104484,524203000,12.0
104485,524203000,16.0
104486,568333000,7.0
104490,315207000,43.0
104491,361321300,43.0
104492,432076000,30.0
104493,432076000,55.0
104496,132314000,56.0
104498,114039310,49.0
104499,177005000,27.0
104501,241024260,24.0
104502,411360000,21.0
104504,525220000,8.0
104505,525220000,16.0
104506,160383000,56.0
104507,239279000,24.0
104508,239279000,25.0
104509,239279000,30.0
104510,239279000,31.0
104511,217088000,56.0
104512,356245000,55.0
104513,623023160,55.0
104514,502436000,6.0
104516,436512000,14.0
104517,436512000,55.0
104518,209127400,24.0
104519,209127400,25.0
104520,209127400,29.0
104521,209127400,30.0
104522,205667000,21.0
104523,454059000,21.0
104524,369013550,43.0
104526,562540000,7.0
104527,376250000,55.0
104528,280018100,52.0
104529,280018100,56.0
104532,249025000,21.0
104533,187242000,25.0
104534,361706000,43.0
104535,220213000,16.0
104536,220213000,21.0
104537,604095020,55.0
104538,166095100,25.0
104539,501086000,17.0
104541,251127000,21.0
104542,198781040,25.0
104543,222650000,24.0
104544,279004110,26.0
104545,213010000,50.0
104546,431108000,39.0
104547,431108000,55.0
104548,709305000,27.0
104551,404098000,25.0
104552,211126200,56.0
104556,358466000,43.0
104557,473557000,56.0
104559,241273100,24.0
104560,241273100,25.0
104561,241273100,30.0
104562,241273100,32.0
104563,408203500,29.0
104564,348534000,42.0
104565,348534000,43.0
104566,353021000,55.0
104567,399195000,55.0
104568,254205000,21.0
104569,160374000,56.0
104571,222200000,16.0
104572,222200000,21.0
104573,222200000,56.0
104576,219156000,36.0
104577,416007000,23.0
104578,416007000,30.0
104579,416007000,54.0
104580,502207000,6.0
104581,209229000,25.0
104582,604206000,55.0
104584,106156300,12.0
104585,106156300,13.0
104586,473130000,56.0
104587,399411000,55.0
104588,439335000,43.0
104589,242534200,26.0
104590,242534200,29.0
104593,433157000,55.0
104594,172375000,21.0
104595,242339000,27.0
104596,242339000,42.0
104597,242339000,55.0
104598,181223000,53.0
104599,283903000,56.0
104600,428032740,2.0
104601,428032740,16.0
104602,428032740,56.0
104604,200019150,35.0
104605,502437000,6.0
104606,140038000,21.0
104607,140038000,26.0
104609,102229000,53.0
104610,379100130,43.0
104611,540466000,7.0
104613,528348000,8.0
104614,148639000,19.0
104615,108066000,56.0
104616,184006240,30.0
104617,131340000,56.0
104618,434373000,43.0
104619,434373000,56.0
104621,206292000,21.0
104622,438605000,43.0
104623,568406000,7.0
104624,415167000,23.0
104625,415167000,30.0
104627,439882000,43.0
104628,708317000,27.0
104629,562025000,7.0
104630,123473000,23.0
104631,123473000,46.0
104632,123473000,54.0
104633,222130000,24.0
104634,222130000,25.0
104635,222130000,30.0
104636,222130000,31.0
104637,267291000,21.0
104638,267291000,46.0
104639,442050000,2.0
104640,525054230,8.0
104641,525054230,16.0
104642,493359000,29.0
104644,379428040,43.0
104645,1740450TD,39.0
104646,131034000,29.0
104647,378035000,40.0
104649,412031000,29.0
104650,356404000,55.0
104651,429173000,40.0
104652,305102000,25.0
104653,305102000,52.0
104654,305102000,53.0
104655,112447000,38.0
104657,558049000,7.0
104658,428208000,16.0
104659,149062000,13.0
104660,398112000,43.0
104661,528268000,8.0
104662,312321000,56.0
104664,451536000,17.0
104665,396174000,55.0
104666,123090580,23.0
104667,123090580,46.0
104668,123090580,54.0
104671,348253000,42.0
104672,348253000,43.0
104673,206468000,16.0
104674,206468000,21.0
104675,206468000,56.0
104676,175284000,25.0
104677,524551000,12.0
104678,524551000,16.0
104679,702103000,55.0
104680,504165000,9.0
104681,439384000,43.0
104683,445053000,39.0
104684,445053000,43.0
104685,392355000,30.0
104686,392355000,38.0
104688,560109000,7.0
104690,439836000,43.0
104691,187253000,25.0
104692,525267000,8.0
104693,525267000,16.0
104694,310DIG006,36.0
104695,310DIG006,40.0
104696,564298000,7.0
104697,368274000,55.0
104698,101017000,29.0
104699,701121000,55.0
104700,562510000,7.0
104701,562510000,14.0
104702,209401000,24.0
104703,209401000,25.0
104704,209401000,27.0
104705,209401000,29.0
104706,209401000,30.0
104707,418230000,23.0
104708,418230000,30.0
104709,148215000,20.0
104710,483051000,26.0
104711,301095110,46.0
104712,301095110,52.0
104714,345069000,27.0
104715,345069000,43.0
104716,305046000,25.0
104717,305046000,52.0
104718,305046000,53.0
104720,360123200,43.0
104722,438088000,43.0
104723,399402000,55.0
104724,548363100,7.0
104725,297380000,56.0
104726,442388000,2.0
104727,277467000,32.0
104728,149108400,13.0
104729,434369000,43.0
104730,434369000,56.0
104731,502035000,6.0
104732,502035000,7.0
104733,123041620,23.0
104734,123041620,46.0
104735,123041620,54.0
104736,188266500,24.0
104737,188266500,32.0
104738,188266500,46.0
104739,188266500,50.0
104740,188266500,51.0
104741,188266500,52.0
104742,188266500,54.0
104743,493115000,29.0
104744,403087000,21.0
104745,285272100,21.0
104749,313160000,43.0
104750,108018000,56.0
104751,156471000,29.0
104752,137087040,21.0
104753,137087040,55.0
104754,248230400,16.0
104755,248230400,21.0
104756,248230400,56.0
104757,439006000,43.0
104758,446375000,56.0
104759,12222500R,21.0
104760,188202000,50.0
104761,409061000,26.0
104762,482103000,56.0
104763,114273000,49.0
104765,348037000,42.0
104766,348037000,43.0
104767,280011203,56.0
104768,363109000,35.0
104769,363109000,36.0
104772,348214000,42.0
104773,348214000,43.0
104774,414550000,46.0
104775,434416000,43.0
104776,434416000,56.0
104777,252389230,13.0
104779,524051000,12.0
104780,524051000,16.0
104781,257016000,43.0
104782,269283000,21.0
104783,269283000,26.0
104784,607081000,55.0
104785,607086000,55.0
104786,150116000,16.0
104787,150116000,56.0
104788,493053000,29.0
104789,206144000,16.0
104790,206144000,21.0
104791,192070210,30.0
104792,192070210,46.0
104793,192070210,54.0
104794,440048000,49.0
104795,449027000,56.0
104798,335007000,35.0
104799,335007000,36.0
104800,335007000,43.0
104801,347039000,27.0
104802,310082000,36.0
104803,477124000,30.0
104804,477124000,36.0
104805,477124000,46.0
104806,477124000,51.0
104807,477124000,52.0
104808,477124000,54.0
104809,220372000,16.0
104810,220372000,21.0
104811,493110000,29.0
104812,379051000,43.0
104814,238153000,19.0
104815,472094000,56.0
104817,482089000,56.0
104818,514633000,9.0
104819,514633000,14.0
104820,299037300,25.0
104821,473133000,56.0
104822,556423000,7.0
104824,210388000,30.0
104825,210388000,31.0
104829,568027000,7.0
104830,353109000,55.0
104831,220911000,16.0
104832,220911000,21.0
104833,427260000,56.0
104834,507231000,13.0
104835,367910000,43.0
104836,313539000,43.0
104837,400607000,27.0
104838,408090000,26.0
104840,324076790,35.0
104841,16017400V,56.0
104842,209208000,24.0
104843,209208000,25.0
104844,209208000,29.0
104845,209208000,30.0
104846,327244000,43.0
104847,312022000,56.0
104848,184108000,30.0
104849,335275000,26.0
104850,335275000,35.0
104851,335275000,36.0
104852,335275000,43.0
104853,210429000,30.0
104854,210429000,31.0
104855,361834000,43.0
104858,160127000,16.0
104859,160127000,21.0
104860,160127000,56.0
104861,475337000,30.0
104862,475337000,46.0
104863,475337000,54.0
104864,451094000,29.0
104865,451094000,30.0
104866,588254000,56.0
104867,423110000,6.0
104868,423110000,56.0
104871,221066000,16.0
104872,221066000,21.0
104873,221066000,26.0
104874,221066000,31.0
104875,221066000,56.0
104876,269061000,26.0
104878,119612000,24.0
104879,114020200,53.0
104882,280813000,56.0
104883,248612000,21.0
104884,292064000,21.0
104885,424051000,11.0
104888,135086000,55.0
104889,135086000,56.0
104890,708109000,27.0
104892,451448000,26.0
104893,239462000,24.0
104894,239462000,25.0
104895,239462000,30.0
104896,239462000,31.0
104897,254105000,21.0
104898,114069000,49.0
104900,414525500,46.0
104902,368003000,55.0
104903,381161000,43.0
104904,222402220,24.0
104905,222402220,25.0
104906,222402220,30.0
104907,222402220,31.0
104909,439796000,43.0
104910,502501000,6.0
104913,396145000,55.0
104914,123090460,23.0
104915,123090460,46.0
104916,123090460,54.0
104917,297184120,56.0
104918,442065000,2.0
104919,359161000,43.0
104920,524054000,12.0
104921,524054000,16.0
104922,198600000,25.0
104923,184006170,30.0
